# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		589283		63409		46022
1		527743		126154		47430
2		394213		186382		47797
3		313077		244035		47501
4		265578		299972		47636
5		240071		354718		47682
6		224550		408647		47668
7		217108		462182		47627
8		210136		515192		47601
9		203749		568054		47675
10		201502		620844		47746
11		199085		673444		47624
12		196288		726040		47702
13		192826		778538		47627
14		190366		830711		47672
15		188355		882938		47664
16		186510		935134		47725
17		185314		987126		47698
18		184058		1039198		47700
19		183605		1091389		47732
20		182567		1143437		47720
21		181840		1195343		47812
22		181719		1247116		47830
23		181757		1298926		47740
24		181027		1350682		47769
25		181964		1402591		47626
26		180281		1454457		47636
27		180954		1506266		47784
28		180003		1558176		47770
29		180211		1609918		47911
30		180290		1661707		47831
31		179456		1713520		47784
32		179064		1765258		47836
33		179720		1816941		47805
34		179445		1868642		47742
35		180292		1920392		47806
36		179521		1972043		47886
37		178980		2023763		47790
38		178889		2075511		47829
39		178088		2127206		47791
40		178039		2178785		47790
41		178093		2230331		47799
42		177927		2281937		47725
43		173524		2333397		47788
44		171520		2384679		47859
45		170562		2435947		47809
46		169816		2487205		47690
47		167896		2538203		47740
48		167036		2589083		47755
49		166975		2640004		47601
50		166377		2690675		47632
51		165837		2741403		47785
52		165861		2792116		47717
53		165638		2842894		47823
54		164138		2893542		47802
55		164549		2944098		47762
56		164517		2994613		47874
57		163843		3045194		47828
58		164010		3095813		47861
59		162975		3146370		47741
60		162562		3196822		47747
61		163061		3247368		47716
62		162320		3298000		47768
63		161958		3348558		47809
64		161626		3399040		47767
65		161709		3449646		47850
66		161357		3500099		47894
67		161185		3550637		47848
68		161561		3600955		47920
69		161857		3651349		47953
70		161387		3701809		47966
71		160913		3752142		48021
72		161342		3802449		47964
73		161009		3852972		47889
74		160661		3903449		48003
75		159847		3954019		47968
76		160092		4004399		48030
77		159707		4054784		47889
78		159410		4105182		47903
79		159272		4155329		47797
80		158757		4205488		47831
81		158561		4255872		47856
82		158798		4306041		47781
83		158492		4356292		47839
84		158389		4406424		47757
85		158016		4456280		47873
86		157313		4506208		47818
87		156613		4556338		47821
88		157111		4606177		47803
89		157464		4656081		47755
90		156825		4705965		47809
91		156734		4755797		47739
92		156283		4805583		47674
93		155519		4855596		47722
94		155499		4905631		47732
95		155551		4955658		47617
96		156158		5005610		47764
97		156101		5055458		47803
98		156369		5105351		47749
99		155525		5155298		47805
100		155014		5205058		47747
101		155332		5254843		47769
102		154400		5304673		47773
103		154791		5354576		47835
104		154405		5404273		47807
105		155056		5454225		47715
106		154610		5504204		47811
107		154170		5554237		47826
108		154018		5603978		47833
109		153893		5653719		47787
110		153524		5703513		47841
111		152966		5753192		47846
112		152770		5802711		47768
113		152417		5852388		47780
114		151808		5901900		47791
115		151641		5951376		47816
116		150626		6000887		47674
117		150510		6050342		47714
118		150088		6099607		47711
119		150668		6149014		47760
120		150731		6198425		47702
121		151037		6247862		47799
122		151092		6297197		47796
123		150675		6346695		47870
124		150577		6396117		47953
125		150611		6445426		47816
126		150664		6495024		47686
127		150211		6544428		47724
128		149872		6593870		47783
129		149471		6643230		47769
130		149486		6692642		47800
131		149230		6742014		47801
132		148894		6791418		47809
133		149143		6840738		47787
134		148537		6890054		47755
135		148058		6939287		47730
136		148582		6988404		47787
137		148422		7037591		47682
138		148606		7086818		47650
139		148021		7135977		47586
140		147473		7185372		47720
141		147475		7234763		47698
142		147162		7284014		47655
143		147229		7333083		47733
144		147030		7382157		47777
145		146734		7431264		47781
146		146722		7480477		47762
147		146519		7529600		47782
148		146427		7578697		47890
149		146551		7627830		47819
150		146429		7676965		47817
151		146454		7726077		47770
152		146332		7775366		47759
153		146161		7824652		47724
154		145580		7873608		47846
155		145597		7922735		47867
156		145109		7971677		47880
157		145143		8020699		47902
158		145015		8069866		47825
159		144379		8118859		47816
160		144224		8167911		47786
161		144694		8216962		47813
162		144732		8266039		47929
163		144505		8314950		47854
164		144434		8364109		47969
165		144078		8413261		47949
166		144052		8462322		47890
167		143744		8510976		47878
168		142808		8559688		47816
169		142383		8608440		47834
170		142251		8656916		47795
171		142314		8705253		47784
172		142144		8753779		47772
173		142011		8802420		47699
174		141561		8850959		47767
175		141526		8899529		47786
176		141332		8948035		47826
177		141080		8996579		47833
178		141009		9045021		47828
179		140667		9093482		47799
180		140716		9142115		47838
181		140710		9190481		47863
182		140570		9239027		47873
183		139917		9287485		47858
184		140006		9335898		47866
185		139780		9384388		47781
186		139303		9432791		47773
187		139509		9481392		47797
188		139214		9529769		47760
189		139470		9578399		47778
190		139527		9626702		47841
191		139216		9674962		47889
192		138734		9723325		47868
193		138551		9771565		47894
194		138442		9819966		47839
195		138528		9868434		47854
196		138035		9916895		47885
197		137602		9965281		47875
198		137635		10013526		47873
199		137548		10061794		47912
200		137710		10110132		47931
201		137487		10158437		47896
202		137791		10206709		47866
203		137512		10255029		47844
204		137081		10303298		47862
205		137252		10351463		47879
206		137264		10399758		47854
207		136680		10448182		47821
208		136365		10496471		47863
209		136616		10544828		47930
210		136632		10593130		47895
211		136170		10641271		47937
212		136034		10689645		47924
213		135831		10737938		47908
214		135778		10786225		47854
215		135265		10834429		47791
216		135210		10882880		47790
217		135108		10931156		47773
218		135175		10979466		47799
219		135028		11027561		47770
220		134756		11075686		47773
221		134767		11123983		47837
222		134614		11172050		47783
223		134360		11219970		47805
224		133918		11268024		47729
225		134077		11315928		47715
226		133803		11364001		47718
227		133410		11412108		47723
228		133335		11460383		47746
229		133143		11508552		47785
230		133092		11556720		47764
