# Migration is number of nodes that have changed color.

Round		Edge-Cut		Swaps		Migrations		Skipped
0		517893		57400		39394
1		413163		110592		44790
2		335895		161691		46327
3		284998		211345		46910
4		254753		260022		47066
5		234056		308160		47163
6		218835		355995		47214
7		207183		403286		47385
8		197623		450659		47367
9		190666		497628		47428
10		184945		544523		47476
11		180032		591393		47519
12		175995		638100		47428
13		172761		684968		47506
14		169742		731576		47458
15		167500		778378		47480
16		165466		825134		47489
17		163917		872039		47582
18		162630		918731		47617
19		161365		965615		47627
20		160219		1012496		47636
21		159296		1059283		47590
22		158462		1106247		47650
23		157819		1153207		47685
24		157197		1200306		47681
25		156679		1247290		47687
26		156235		1294203		47699
27		155805		1341191		47705
28		155366		1388242		47678
29		154981		1435229		47672
30		154597		1482239		47670
31		154291		1529089		47661
32		153979		1576116		47637
33		153758		1623143		47639
34		153542		1670042		47671
35		153280		1717176		47622
36		153070		1764145		47577
37		152885		1811341		47627
38		152708		1858220		47640
39		152377		1905335		47624
40		152096		1952581		47656
41		151824		1999699		47639
42		151046		2046703		47676
43		149920		2093996		47670
44		149309		2141116		47649
45		148831		2188449		47634
46		148540		2235712		47653
47		148179		2282903		47692
48		147896		2330124		47723
49		147708		2377301		47739
50		147562		2424497		47728
51		147356		2471675		47712
52		147153		2518725		47706
53		146973		2565904		47710
54		146783		2613130		47675
55		146634		2660281		47666
56		146496		2707420		47649
57		146385		2754604		47656
58		146258		2801939		47630
59		146169		2848905		47659
60		146087		2896286		47677
61		146001		2943375		47700
62		145937		2990575		47717
63		145875		3037861		47702
64		145806		3085179		47739
65		145737		3132348		47753
66		145668		3179657		47774
67		145599		3226946		47780
68		145548		3274265		47737
69		145496		3321636		47729
70		145453		3369039		47743
71		145412		3416391		47720
72		145368		3463827		47680
73		145336		3511116		47670
74		145293		3558436		47692
75		145248		3605821		47693
76		145206		3653261		47711
77		145159		3700475		47741
78		145129		3747743		47743
79		145099		3795172		47728
80		145057		3842438		47725
81		145002		3889895		47709
82		144953		3937235		47727
83		144924		3984385		47742
84		144887		4031813		47696
85		144843		4079160		47678
86		144798		4126516		47735
87		144763		4173968		47753
88		144726		4221444		47766
89		144608		4268668		47761
90		144523		4316040		47748
91		144459		4363485		47744
92		144384		4410931		47740
93		144350		4458274		47725
94		144319		4505664		47742
95		144287		4553210		47743
96		144258		4600582		47739
97		144235		4647926		47736
98		144193		4695136		47722
99		144168		4742358		47733
100		144131		4789818		47716
101		144110		4837163		47706
102		144078		4884535		47725
103		144046		4932023		47720
104		144018		4979481		47724
105		143989		5026925		47746
106		143951		5074393		47774
107		143942		5121816		47766
108		143912		5169195		47780
109		143872		5216729		47766
110		143821		5264142		47755
111		143743		5311433		47762
112		143646		5358972		47787
113		143544		5406374		47790
114		143456		5453797		47767
115		143363		5501294		47773
116		143305		5548715		47768
117		143245		5596094		47765
118		143203		5643432		47776
119		143158		5690969		47781
120		143126		5738421		47790
121		143067		5785992		47791
122		143011		5833465		47796
123		142992		5880839		47777
124		142941		5928339		47792
125		142902		5975792		47792
126		142859		6023175		47801
127		142835		6070748		47811
128		142805		6118176		47805
129		142781		6165449		47808
130		142736		6212913		47790
131		142716		6260401		47793
132		142694		6307962		47783
133		142675		6355443		47759
134		142652		6402953		47748
135		142631		6450384		47745
136		142608		6497929		47759
137		142587		6545307		47763
138		142567		6592787		47765
139		142553		6640351		47758
140		142537		6687942		47748
141		142527		6735502		47756
142		142511		6783020		47752
143		142500		6830337		47768
144		142488		6877833		47752
145		142475		6925346		47741
146		142460		6972984		47738
147		142454		7020565		47738
148		142442		7068086		47744
149		142431		7115758		47735
150		142412		7163256		47726
151		142387		7210655		47716
152		142371		7258380		47708
153		142350		7306079		47727
154		142332		7353581		47735
155		142316		7401333		47736
156		142300		7448851		47748
157		142288		7496555		47751
158		142276		7544164		47747
159		142267		7591511		47748
160		142251		7639023		47752
161		142238		7686663		47733
162		142228		7734151		47728
163		142215		7781800		47723
164		142206		7829283		47725
165		142193		7876807		47711
166		142177		7924378		47702
167		142161		7972025		47697
168		142149		8019601		47728
169		142137		8067150		47737
170		142127		8114756		47749
171		142120		8162331		47740
172		142107		8209918		47766
173		142100		8257571		47774
174		142092		8305276		47784
175		142083		8352808		47786
176		142081		8400479		47759
177		142075		8448229		47761
178		142063		8495810		47750
179		142052		8543415		47736
180		142044		8591052		47747
181		142037		8638600		47738
182		142028		8686215		47726
183		142019		8733765		47740
184		142012		8781593		47731
185		142007		8829279		47744
186		141999		8876957		47735
187		141992		8924763		47715
188		141989		8972433		47715
189		141985		9019912		47726
190		141976		9067417		47728
191		141966		9114971		47735
192		141962		9162687		47728
193		141958		9210285		47730
194		141953		9257722		47721
195		141951		9305353		47719
196		141946		9353160		47721
197		141940		9400702		47713
198		141933		9448328		47694
199		141928		9495979		47721
200		141926		9543674		47704
201		141918		9591321		47703
202		141911		9639050		47699
203		141909		9686619		47707
204		141902		9734350		47702
205		141892		9782055		47694
206		141885		9829667		47690
207		141882		9877524		47705
208		141878		9925318		47704
209		141873		9972817		47703
210		141868		10020554		47706
211		141866		10068295		47722
212		141863		10115816		47730
213		141859		10163502		47747
214		141857		10211119		47737
215		141852		10258629		47750
216		141848		10306267		47747
217		141847		10353963		47748
218		141842		10401642		47752
219		141837		10449496		47745
220		141836		10497127		47735
221		141835		10544774		47730
222		141831		10592489		47726
223		141824		10640039		47720
224		141820		10687840		47715
225		141819		10735462		47723
226		141817		10783157		47712
227		141814		10830797		47695
228		141809		10878284		47692
229		141802		10925901		47679
230		141796		10973596		47670
231		141785		11021353		47682
232		141782		11069045		47665
233		141779		11116515		47689
234		141772		11164107		47694
235		141770		11211666		47686
236		141765		11259273		47700
237		141763		11307005		47685
238		141761		11354601		47689
239		141756		11402083		47690
240		141754		11449473		47690
241		141754		11497092		47690
242		141752		11544809		47684
243		141749		11592650		47684
244		141748		11640339		47677
245		141746		11688084		47681
246		141745		11735653		47668
247		141744		11783250		47672
248		141743		11830743		47678
249		141741		11878473		47691
250		141739		11926247		47679
251		141737		11973924		47691
252		141734		12021449		47704
253		141733		12069046		47695
254		141729		12116674		47683
255		141725		12164355		47678
256		141723		12211906		47676
257		141721		12259546		47674
258		141719		12307077		47696
259		141716		12354739		47694
260		141716		12402554		47695
